id;station;year;month;day;hour;minutes_p;p_arr_sec;p_polarity;p_onset;minutes_s;s_arr_sec;s_polarity;s_onset;ts_tp;minutes_origin;seconds_origin;p_travel;s_travel;vp_vs
2967;ML06;2023;07;04;19;19;49.03668213;+;I;19;49.47481155;?;E;0.43813;19;48.439457;0.597225;1.035355;1.714539999
2967;ML04;2023;07;04;19;19;49.08436966;-;E;19;49.53477478;?;E;0.450405;19;48.439457;0.644913;1.095318;1.714539999
2967;ML14;2023;07;04;19;19;49.11264038;+;E;19;49.58452988;?;E;0.47189;19;48.439457;0.673183;1.145073;1.714539999
2967;ML11;2023;07;04;19;19;49.20005417;+;I;19;49.75335312;?;I;0.553299;19;48.439457;0.760597;1.313896;1.714539999
2967;ML09;2023;07;04;19;19;49.28476334;+;I;19;49.88709641;?;E;0.602333;19;48.439457;0.845306;1.447639;1.714539999
2968;ML08;2023;07;04;21;56;8.69244576;-;I;56;9.53549671;?;E;0.843051;56;7.521113;1.171333;2.014384;1.708867726
2968;ML11;2023;07;04;21;56;8.86229897;+;E;56;9.80149746;?;E;0.939198;56;7.521113;1.341186;2.280384;1.708867726
2968;ML09;2023;07;04;21;56;8.89771461;+;I;56;9.87600517;?;E;0.97829;56;7.521113;1.376602;2.354892;1.708867726
2968;ML05;2023;07;04;21;56;8.91098022;-;I;56;9.88044834;?;E;0.969468;56;7.521113;1.389867;2.359335;1.708867726
2968;ML06;2023;07;04;21;56;9.03067398;+;I;56;10.10242176;?;E;1.071748;56;7.521113;1.509561;2.581309;1.708867726
2968;ML14;2023;07;04;21;56;9.10796547;-;I;56;10.24326038;?;E;1.135295;56;7.521113;1.586852;2.722147;1.708867726
2969;ML05;2023;07;05;00;17;42.32927322;-;E;17;42.78040695;?;E;0.451134;17;41.768513;0.56076;1.011894;1.7644579
2969;ML02;2023;07;05;00;17;42.42356491;-;E;17;42.91724396;?;E;0.493679;17;41.768513;0.655052;1.148731;1.7644579
2969;ML06;2023;07;05;00;17;42.59389877;-;E;17;43.20972061;?;E;0.615822;17;41.768513;0.825386;1.441208;1.7644579
2969;ML14;2023;07;05;00;17;42.72005463;+;E;17;43.44270706;?;E;0.722652;17;41.768513;0.951542;1.674194;1.7644579
2969;ML09;2023;07;05;00;17;42.78084564;-;E;17;43.52926636;?;E;0.74842;17;41.768513;1.012333;1.760753;1.7644579
2969;ML12;2023;07;05;00;17;42.89657211;-;E;17;43.76979446;?;E;0.873222;17;41.768513;1.128059;2.001281;1.7644579
2969;ML11;2023;07;05;00;17;42.94974518;-;E;17;43.87187958;?;E;0.922135;17;41.768513;1.181232;2.103367;1.7644579
2970;ML11;2023;07;07;20;24;55.44939041;-;E;24;56.31417847;?;E;0.864788;24;54.285405;1.163985;2.028773;1.734063695
2970;ML06;2023;07;07;20;24;55.54835892;+;E;24;56.46157455;?;E;0.913216;24;54.285405;1.262954;2.17617;1.734063695
2970;ML09;2023;07;07;20;24;55.81525421;+;E;24;56.93094635;?;E;1.115692;24;54.285405;1.529849;2.645541;1.734063695
2970;ML05;2023;07;07;20;24;55.8229599;-;E;24;56.96246338;?;E;1.139503;24;54.285405;1.537555;2.677058;1.734063695
2971;ML06;2023;07;08;12;21;35.46092224;-;E;21;36.67799759;?;E;1.217076;21;33.60534;1.855582;3.072658;1.653172349
2971;ML09;2023;07;08;12;21;35.69863129;-;E;21;37.05909729;?;E;1.360466;21;33.60534;2.093291;3.453757;1.653172349
2971;ML05;2023;07;08;12;21;36.01766586;-;E;21;37.58879471;?;E;1.571129;21;33.60534;2.412326;3.983455;1.653172349
2971;ML08;2023;07;08;12;21;36.12007904;-;E;21;37.76892471;?;E;1.648846;21;33.60534;2.514739;4.163585;1.653172349
2972;ML02;2023;07;14;23;38;10.94845867;+;I;38;11.53936481;?;E;0.590906;38;10.139744;0.808715;1.399621;1.725855154
2972;ML04;2023;07;14;23;38;10.96823597;-;E;38;11.56866074;?;E;0.600425;38;10.139744;0.828492;1.428917;1.725855154
2972;ML14;2023;07;14;23;38;11.01373577;-;E;38;11.67190361;?;E;0.658168;38;10.139744;0.873992;1.53216;1.725855154
2972;ML11;2023;07;14;23;38;11.08092785;+;E;38;11.74536419;+;I;0.664436;38;10.139744;0.941184;1.60562;1.725855154
2972;ML13;2023;07;14;23;38;11.34240437;-;I;38;12.18948936;?;E;0.847085;38;10.139744;1.20266;2.049745;1.725855154
2972;ML09;2023;07;14;23;38;11.41801739;-;I;38;12.32037449;?;E;0.902357;38;10.139744;1.278273;2.18063;1.725855154
2972;ML06;2023;07;14;23;38;11.47120476;-;E;38;12.46358395;?;E;0.992379;38;10.139744;1.331461;2.32384;1.725855154
2972;ML05;2023;07;14;23;38;11.51255798;+;I;38;12.51377392;?;E;1.001216;38;10.139744;1.372814;2.37403;1.725855154
2972;ML10;2023;07;14;23;38;11.53610134;-;E;38;12.56550503;?;E;1.029404;38;10.139744;1.396357;2.425761;1.725855154
2972;ML07;2023;07;14;23;38;11.71674347;-;E;38;12.85823441;?;E;1.141491;38;10.139744;1.576999;2.71849;1.725855154
2973;ML06;2023;07;15;02;02;49.86973953;-;I;02;50.36305618;?;I;0.493316;2;49.269776;0.599964;1.09328;1.740859317
2973;ML04;2023;07;15;02;02;49.95734787;+;E;02;50.45081329;?;E;0.493465;2;49.269776;0.687572;1.181037;1.740859317
2973;ML14;2023;07;15;02;02;49.98430252;+;E;02;50.4861908;?;E;0.501888;2;49.269776;0.714527;1.216415;1.740859317
2973;ML02;2023;07;15;02;02;50.00056076;-;E;02;50.51382065;?;E;0.51326;2;49.269776;0.730785;1.244045;1.740859317
2973;ML11;2023;07;15;02;02;50.05508804;+;E;02;50.65353012;?;E;0.598442;2;49.269776;0.785312;1.383754;1.740859317
2973;ML09;2023;07;15;02;02;50.14147568;-;E;02;50.78105545;?;E;0.639579;2;49.269776;0.8717;1.511279;1.740859317
2973;ML13;2023;07;15;02;02;50.24272156;+;E;02;50.94594193;?;E;0.70322;2;49.269776;0.972946;1.676166;1.740859317
2973;ML05;2023;07;15;02;02;50.37815857;+;E;02;51.2282486;?;E;0.85009;2;49.269776;1.108383;1.958473;1.740859317
2973;ML07;2023;07;15;02;02;50.49382782;+;E;02;51.41665268;?;E;0.922825;2;49.269776;1.224052;2.146877;1.740859317
2973;ML12;2023;07;15;02;02;50.62221527;-;E;02;51.60918808;?;E;0.986973;2;49.269776;1.352439;2.339412;1.740859317
2974;ML06;2023;07;15;02;05;40.46681595;-;I;05;40.95861053;?;I;0.491795;5;39.789641;0.677175;1.16897;1.691218989
2974;ML04;2023;07;15;02;05;40.48219681;-;E;05;40.97772598;?;E;0.495529;5;39.789641;0.692556;1.188085;1.691218989
2974;ML14;2023;07;15;02;05;40.57131195;+;I;05;41.10186386;?;E;0.530552;5;39.789641;0.781671;1.312223;1.691218989
2974;ML02;2023;07;15;02;05;40.6078186;-;I;05;41.13272095;?;E;0.524902;5;39.789641;0.818178;1.34308;1.691218989
2974;ML11;2023;07;15;02;05;40.65526581;+;I;05;41.27292252;?;E;0.617657;5;39.789641;0.865625;1.483282;1.691218989
2974;ML03;2023;07;15;02;05;40.67417145;+;E;05;41.29294586;?;E;0.618775;5;39.789641;0.88453;1.503305;1.691218989
2974;ML09;2023;07;15;02;05;40.74362183;+;I;05;41.3753891;?;E;0.631767;5;39.789641;0.953981;1.585748;1.691218989
2974;ML13;2023;07;15;02;05;40.86015701;+;I;05;41.60178375;?;E;0.741627;5;39.789641;1.070516;1.812143;1.691218989
2974;ML10;2023;07;15;02;05;40.86481094;+;E;05;41.61089325;?;E;0.746082;5;39.789641;1.07517;1.821252;1.691218989
2974;ML05;2023;07;15;02;05;40.99310684;-;E;05;41.82211685;?;E;0.82901;5;39.789641;1.203466;2.032476;1.691218989
2974;ML08;2023;07;15;02;05;40.99966812;-;I;05;41.82758331;?;E;0.827915;5;39.789641;1.210027;2.037942;1.691218989
2974;ML07;2023;07;15;02;05;41.17397308;-;I;05;42.13615036;?;E;0.962177;5;39.789641;1.384332;2.346509;1.691218989
2974;ML01;2023;07;15;02;05;41.19325638;-;I;05;42.16629028;?;E;0.973034;5;39.789641;1.403615;2.376649;1.691218989
2974;ML12;2023;07;15;02;05;41.24872208;-;I;05;42.26670074;?;E;1.017979;5;39.789641;1.459081;2.47706;1.691218989
2975;ML05;2023;07;15;04;25;33.35705948;+;E;25;33.96837234;?;E;0.611313;25;32.557459;0.7996;1.410913;1.725490072
2975;ML10;2023;07;15;04;25;33.44676208;+;E;25;34.06085587;?;E;0.614094;25;32.557459;0.889303;1.503397;1.725490072
2975;ML13;2023;07;15;04;25;33.5292778;+;E;25;34.22584534;?;E;0.696567;25;32.557459;0.971819;1.668386;1.725490072
2975;ML06;2023;07;15;04;25;33.86566544;+;E;25;34.82310867;?;E;0.957444;25;32.557459;1.308206;2.26565;1.725490072
2976;ML13;2023;07;15;04;36;19.14393997;-;E;36;19.38929558;?;E;0.245356;36;18.902489;0.241451;0.486807;1.781641601
2976;ML05;2023;07;15;04;36;19.38083458;+;I;36;19.74766541;?;E;0.36683;36;18.902489;0.478346;0.845176;1.781641601
2976;ML10;2023;07;15;04;36;19.39806557;-;E;36;19.71627808;?;E;0.318212;36;18.902489;0.495577;0.813789;1.781641601
2976;ML06;2023;07;15;04;36;20.1265049;-;E;36;21.1028347;?;E;0.97633;36;18.902489;1.224016;2.200346;1.781641601
2977;ML06;2023;07;15;09;27;7.28695011;+;I;27;7.74919748;?;E;0.462247;27;6.663411;0.623539;1.085786;1.743790548
2977;ML14;2023;07;15;09;27;7.2935729;+;I;27;7.76472664;?;E;0.471154;27;6.663411;0.630162;1.101316;1.743790548
2977;ML11;2023;07;15;09;27;7.39756203;+;E;27;7.94201469;?;E;0.544453;27;6.663411;0.734151;1.278604;1.743790548
2977;ML09;2023;07;15;09;27;7.5197196;+;E;27;8.15732574;?;E;0.637606;27;6.663411;0.856309;1.493915;1.743790548
2978;ML06;2023;07;15;09;29;55.74424744;+;I;29;56.19705582;?;I;0.452809;29;55.140921;0.603326;1.056135;1.730841055
2978;ML04;2023;07;15;09;29;55.82000732;+;E;29;56.30983734;?;E;0.48983;29;55.140921;0.679086;1.168916;1.730841055
2978;ML14;2023;07;15;09;29;55.85015488;+;I;29;56.38527679;?;E;0.535122;29;55.140921;0.709234;1.244356;1.730841055
2978;ML11;2023;07;15;09;29;55.89648438;+;I;29;56.45864105;?;E;0.562157;29;55.140921;0.755563;1.31772;1.730841055
2978;ML02;2023;07;15;09;29;55.92612839;+;E;29;56.47957611;?;E;0.553448;29;55.140921;0.785207;1.338655;1.730841055
2978;ML09;2023;07;15;09;29;55.98339844;+;I;29;56.6185112;?;E;0.635113;29;55.140921;0.842477;1.47759;1.730841055
2978;ML03;2023;07;15;09;29;56.03758621;+;E;29;56.67528534;?;E;0.637699;29;55.140921;0.896665;1.534364;1.730841055
2978;ML13;2023;07;15;09;29;56.09947586;+;I;29;56.773983;?;E;0.674507;29;55.140921;0.958555;1.633062;1.730841055
2978;ML10;2023;07;15;09;29;56.13850021;-;I;29;56.86816406;?;E;0.729664;29;55.140921;0.997579;1.727243;1.730841055
2978;ML08;2023;07;15;09;29;56.2168541;-;I;29;56.99237823;?;E;0.775524;29;55.140921;1.075933;1.851457;1.730841055
2978;ML05;2023;07;15;09;29;56.29648972;-;E;29;57.15404129;?;E;0.857551;29;55.140921;1.155569;2.01312;1.730841055
2978;ML01;2023;07;15;09;29;56.43132019;-;I;29;57.3678093;?;E;0.936489;29;55.140921;1.290399;2.226888;1.730841055
2978;ML12;2023;07;15;09;29;56.53460693;-;I;29;57.56949997;?;E;1.034893;29;55.140921;1.393686;2.428579;1.730841055
2979;ML06;2023;07;15;09;30;3.33669043;+;I;30;3.78768611;?;E;0.450996;30;2.745849;0.590841;1.041837;1.732329082
2979;ML04;2023;07;15;09;30;3.40580678;+;E;30;3.90520358;?;E;0.499397;30;2.745849;0.659958;1.159355;1.732329082
2979;ML14;2023;07;15;09;30;3.48537374;-;I;30;3.99877477;?;I;0.513401;30;2.745849;0.739525;1.252926;1.732329082
2979;ML11;2023;07;15;09;30;3.50622559;+;I;30;4.06936693;?;E;0.563141;30;2.745849;0.760377;1.323518;1.732329082
2979;ML02;2023;07;15;09;30;3.56016803;+;E;30;4.13286448;?;E;0.572696;30;2.745849;0.814319;1.387015;1.732329082
2979;ML09;2023;07;15;09;30;3.58180404;+;I;30;4.17638063;?;E;0.594577;30;2.745849;0.835955;1.430532;1.732329082
2979;ML10;2023;07;15;09;30;3.58256316;+;E;30;4.18042135;?;E;0.597858;30;2.745849;0.836714;1.434572;1.732329082
2979;ML13;2023;07;15;09;30;3.72400641;+;E;30;4.4899888;?;E;0.765983;30;2.745849;0.978157;1.74414;1.732329082
2979;ML05;2023;07;15;09;30;4.08665705;-;E;30;5.05859756;?;E;0.971941;30;2.745849;1.340808;2.312749;1.732329082
2979;ML12;2023;07;15;09;30;4.22441626;+;E;30;5.31118393;?;E;1.086768;30;2.745849;1.478567;2.565335;1.732329082
2980;ML06;2023;07;15;09;30;28.09363174;+;I;30;28.54325104;?;E;0.449619;30;27.534454;0.559178;1.008797;1.76460866
2980;ML04;2023;07;15;09;30;28.17841721;+;E;30;28.66954422;?;I;0.491127;30;27.534454;0.643963;1.13509;1.76460866
2980;ML14;2023;07;15;09;30;28.19530296;+;I;30;28.71628952;?;E;0.520987;30;27.534454;0.660849;1.181836;1.76460866
2980;ML02;2023;07;15;09;30;28.24641609;-;E;30;28.77152443;?;E;0.525108;30;27.534454;0.711962;1.23707;1.76460866
2980;ML11;2023;07;15;09;30;28.24690628;+;I;30;28.82325554;?;E;0.57635;30;27.534454;0.712452;1.288802;1.76460866
2980;ML09;2023;07;15;09;30;28.33380508;+;I;30;28.92054176;?;E;0.586737;30;27.534454;0.799351;1.386088;1.76460866
2980;ML03;2023;07;15;09;30;28.33861542;+;I;30;28.94323349;?;E;0.604618;30;27.534454;0.804161;1.408779;1.76460866
2980;ML13;2023;07;15;09;30;28.46653748;+;I;30;29.14543533;?;E;0.678898;30;27.534454;0.932083;1.610981;1.76460866
2980;ML10;2023;07;15;09;30;28.56605148;+;E;30;29.31106758;?;E;0.745017;30;27.534454;1.031597;1.776614;1.76460866
2980;ML08;2023;07;15;09;30;28.59226418;-;E;30;29.44822884;?;E;0.855965;30;27.534454;1.05781;1.913775;1.76460866
2980;ML05;2023;07;15;09;30;28.74807739;-;I;30;29.65029526;?;E;0.902218;30;27.534454;1.213623;2.115841;1.76460866
2980;ML01;2023;07;15;09;30;28.81294823;+;E;30;29.81157875;?;E;0.998631;30;27.534454;1.278494;2.277125;1.76460866
2980;ML12;2023;07;15;09;30;28.88001823;-;I;30;29.92972946;?;E;1.049711;30;27.534454;1.345564;2.395275;1.76460866
2981;ML06;2023;07;15;09;31;40.27428055;+;I;31;40.70490646;?;E;0.430625;31;39.705476;0.568805;0.99943;1.748578097
2981;ML11;2023;07;15;09;31;40.41527939;+;I;31;40.93841934;?;E;0.52314;31;39.705476;0.709803;1.232943;1.748578097
2981;ML09;2023;07;15;09;31;40.5296402;+;I;31;41.14661026;?;E;0.61697;31;39.705476;0.824164;1.441134;1.748578097
2981;ML13;2023;07;15;09;31;40.6176796;+;E;31;41.30389023;?;E;0.68621;31;39.705476;0.912204;1.598414;1.748578097
2982;ML02;2023;07;17;15;04;33.8552475;+;E;04;34.19189072;?;E;0.336643;4;33.371378;0.48387;0.820513;1.725960674
2982;ML09;2023;07;17;15;04;34.09611511;-;E;04;34.62491989;?;E;0.528805;4;33.371378;0.724737;1.253542;1.725960674
2982;ML05;2023;07;17;15;04;34.14426804;-;E;04;34.7175293;?;E;0.573261;4;33.371378;0.77289;1.346151;1.725960674
2982;ML13;2023;07;17;15;04;34.18877792;+;I;04;34.78784561;?;E;0.599068;4;33.371378;0.8174;1.416468;1.725960674
2982;ML11;2023;07;17;15;04;34.20521545;+;E;04;34.81737518;?;E;0.61216;4;33.371378;0.833837;1.445997;1.725960674
2982;ML07;2023;07;17;15;04;34.519207;+;E;04;35.33977127;?;E;0.820564;4;33.371378;1.147829;1.968393;1.725960674
2983;ML06;2023;07;19;02;05;31.84083366;+;I;05;32.23468018;?;E;0.393846;5;31.306911;0.533923;0.927769;1.743877009
2983;ML02;2023;07;19;02;05;31.88384438;-;I;05;32.30278397;?;E;0.41894;5;31.306911;0.576933;0.995873;1.743877009
2983;ML14;2023;07;19;02;05;31.93473053;+;I;05;32.39245224;?;E;0.457721;5;31.306911;0.62782;1.085541;1.743877009
2983;ML11;2023;07;19;02;05;31.93985176;+;I;05;32.45378113;?;E;0.513929;5;31.306911;0.632941;1.14687;1.743877009
2983;ML04;2023;07;19;02;05;31.94932938;-;E;05;32.40241623;?;E;0.453087;5;31.306911;0.642418;1.095505;1.743877009
2983;ML09;2023;07;19;02;05;32.03203964;+;I;05;32.60060883;?;E;0.568569;5;31.306911;0.725129;1.293698;1.743877009
2983;ML13;2023;07;19;02;05;32.18044662;+;E;05;32.80978012;?;E;0.629333;5;31.306911;0.873536;1.502869;1.743877009
2983;ML08;2023;07;19;02;05;32.22208023;-;E;05;32.87826538;?;E;0.656185;5;31.306911;0.915169;1.571354;1.743877009
2983;ML10;2023;07;19;02;05;32.25260925;+;E;05;32.96883011;?;E;0.716221;5;31.306911;0.945698;1.661919;1.743877009
2983;ML05;2023;07;19;02;05;32.40867996;-;I;05;33.24831772;?;E;0.839638;5;31.306911;1.101769;1.941407;1.743877009
2983;ML07;2023;07;19;02;05;32.45534897;-;E;05;33.2891655;?;E;0.833817;5;31.306911;1.148438;1.982255;1.743877009
2983;ML12;2023;07;19;02;05;32.63272095;+;E;05;33.62708664;?;E;0.994366;5;31.306911;1.32581;2.320176;1.743877009
2984;ML06;2023;07;19;02;18;48.45767212;+;I;18;48.97308731;?;E;0.515415;18;47.801314;0.656358;1.171773;1.756137695
2984;ML14;2023;07;19;02;18;48.52759171;-;E;18;49.05587006;?;E;0.528278;18;47.801314;0.726278;1.254556;1.756137695
2984;ML04;2023;07;19;02;18;48.54780197;+;E;18;49.08417511;?;E;0.536373;18;47.801314;0.746488;1.282861;1.756137695
2984;ML11;2023;07;19;02;18;48.55511475;+;I;18;49.13817978;?;E;0.583065;18;47.801314;0.753801;1.336866;1.756137695
2984;ML02;2023;07;19;02;18;48.60451889;+;E;18;49.21286392;?;E;0.608345;18;47.801314;0.803205;1.41155;1.756137695
2984;ML09;2023;07;19;02;18;48.6509285;+;E;18;49.29844284;?;E;0.647515;18;47.801314;0.849614;1.497129;1.756137695
2984;ML13;2023;07;19;02;18;48.70283508;+;E;18;49.40574265;?;E;0.702908;18;47.801314;0.901521;1.604429;1.756137695
2984;ML10;2023;07;19;02;18;48.85682297;+;E;18;49.64888763;?;E;0.792065;18;47.801314;1.055509;1.847574;1.756137695
2984;ML08;2023;07;19;02;18;48.88267136;+;E;18;49.69121933;?;E;0.808548;18;47.801314;1.081357;1.889905;1.756137695
2984;ML05;2023;07;19;02;18;49.03952026;-;E;18;49.98034668;?;E;0.940827;18;47.801314;1.238206;2.179033;1.756137695
2985;ML06;2023;07;19;02;21;6.37911606;+;I;21;6.88464165;?;E;0.505526;21;5.699615;0.679501;1.185027;1.743386172
2985;ML14;2023;07;19;02;21;6.45192385;+;E;21;7.01123667;?;E;0.559313;21;5.699615;0.752309;1.311622;1.743386172
2985;ML11;2023;07;19;02;21;6.53802586;+;E;21;7.15979624;?;E;0.62177;21;5.699615;0.838411;1.460181;1.743386172
2985;ML09;2023;07;19;02;21;6.60296106;+;I;21;7.27553701;?;E;0.672576;21;5.699615;0.903346;1.575922;1.743386172
2986;ML06;2023;07;19;02;21;9.51756763;+;I;21;10.04047489;?;E;0.522907;21;8.801506;0.716062;1.238969;1.725894025
2986;ML11;2023;07;19;02;21;9.56556511;-;E;21;10.1167593;?;E;0.551194;21;8.801506;0.764059;1.315253;1.725894025
2986;ML09;2023;07;19;02;21;9.65595341;-;E;21;10.26878071;?;E;0.612828;21;8.801506;0.854447;1.467275;1.725894025
2986;ML14;2023;07;19;02;21;9.67173672;-;E;21;10.31115246;?;E;0.639415;21;8.801506;0.870231;1.509646;1.725894025
2987;ML06;2023;07;19;02;59;41.27863312;+;I;59;41.81017685;?;E;0.531544;59;40.604605;0.674028;1.205572;1.731360567
2987;ML04;2023;07;19;02;59;41.35810852;+;E;59;41.83091736;?;E;0.472808;59;40.604605;0.753504;1.226312;1.731360567
2987;ML14;2023;07;19;02;59;41.37315369;+;I;59;41.87285995;?;E;0.499706;59;40.604605;0.768549;1.268255;1.731360567
2987;ML11;2023;07;19;02;59;41.37924957;+;I;59;41.98712921;?;E;0.607879;59;40.604605;0.774645;1.382524;1.731360567
2987;ML09;2023;07;19;02;59;41.46007156;+;I;59;42.13021469;?;E;0.670143;59;40.604605;0.855467;1.52561;1.731360567
2987;ML13;2023;07;19;02;59;41.48463821;-;E;59;42.17941666;?;E;0.694779;59;40.604605;0.880033;1.574812;1.731360567
2987;ML10;2023;07;19;02;59;41.56462097;+;I;59;42.21023178;?;E;0.645611;59;40.604605;0.960016;1.605627;1.731360567
2987;ML08;2023;07;19;02;59;41.56924057;-;E;59;42.29544067;?;E;0.7262;59;40.604605;0.964636;1.690836;1.731360567
2987;ML05;2023;07;19;02;59;41.87769699;-;E;59;42.8143158;?;E;0.936619;59;40.604605;1.273092;2.209711;1.731360567
2987;ML12;2023;07;19;02;59;42.10230255;+;I;59;43.19301987;?;E;1.090717;59;40.604605;1.497698;2.588415;1.731360567
2988;ML06;2023;07;19;03;00;4.46015787;+;I;00;4.97023916;?;I;0.510081;0;3.824342;0.635816;1.145897;1.748078743
2988;ML04;2023;07;19;03;00;4.5098958;-;E;00;5.02230167;?;E;0.512406;0;3.824342;0.685554;1.19796;1.748078743
2988;ML02;2023;07;19;03;00;4.5456357;+;E;00;5.09864616;?;E;0.55301;0;3.824342;0.721294;1.274304;1.748078743
2988;ML14;2023;07;19;03;00;4.54995775;+;I;00;5.04969978;?;E;0.499742;0;3.824342;0.725616;1.225358;1.748078743
2988;ML11;2023;07;19;03;00;4.5515728;+;I;00;5.07777548;?;E;0.526202;0;3.824342;0.727231;1.253433;1.748078743
2988;ML09;2023;07;19;03;00;4.6572814;+;I;00;5.30167484;?;E;0.644394;0;3.824342;0.832939;1.477333;1.748078743
2988;ML03;2023;07;19;03;00;4.7146697;-;E;00;5.36523294;?;E;0.650563;0;3.824342;0.890328;1.540891;1.748078743
2988;ML13;2023;07;19;03;00;4.7871232;+;I;00;5.53377151;?;E;0.746649;0;3.824342;0.962781;1.70943;1.748078743
2988;ML10;2023;07;19;03;00;4.81716299;+;I;00;5.54755735;?;E;0.730394;0;3.824342;0.992821;1.723215;1.748078743
2988;ML08;2023;07;19;03;00;4.83031797;-;E;00;5.57480526;?;E;0.744487;0;3.824342;1.005976;1.750463;1.748078743
2988;ML05;2023;07;19;03;00;5.0095005;-;I;00;5.89740038;?;E;0.8879;0;3.824342;1.185158;2.073058;1.748078743
2988;ML01;2023;07;19;03;00;5.03847742;+;E;00;5.93878269;?;E;0.900306;0;3.824342;1.214135;2.114441;1.748078743
2988;ML12;2023;07;19;03;00;5.27492285;+;E;00;6.3683486;?;E;1.093426;0;3.824342;1.450581;2.544007;1.748078743
2989;ML04;2023;07;19;03;00;15.84175014;-;E;00;16.29105186;?;E;0.449302;0;15.241376;0.600374;1.049676;1.739067587
2989;ML06;2023;07;19;03;00;15.84554005;+;I;00;16.28392601;?;E;0.438386;0;15.241376;0.604164;1.04255;1.739067587
2989;ML11;2023;07;19;03;00;15.91641426;-;E;00;16.4067173;?;E;0.490303;0;15.241376;0.675038;1.165341;1.739067587
2989;ML14;2023;07;19;03;00;15.92261696;+;E;00;16.43048477;?;E;0.507868;0;15.241376;0.681241;1.189109;1.739067587
2989;ML09;2023;07;19;03;00;16.04055786;+;I;00;16.63042259;?;E;0.589865;0;15.241376;0.799182;1.389047;1.739067587
2989;ML13;2023;07;19;03;00;16.20700264;-;E;00;16.93597794;?;E;0.728975;0;15.241376;0.965627;1.694602;1.739067587
2989;ML05;2023;07;19;03;00;16.50067711;+;E;00;17.42361832;?;E;0.922941;0;15.241376;1.259301;2.182242;1.739067587
2990;ML06;2023;07;19;03;00;26.38298988;+;I;00;26.83137894;?;I;0.448389;0;25.775825;0.607165;1.055554;1.738550827
2990;ML11;2023;07;19;03;00;26.42280579;+;I;00;26.89015579;?;E;0.46735;0;25.775825;0.646981;1.114331;1.738550827
2990;ML14;2023;07;19;03;00;26.45317841;+;I;00;26.9573822;?;E;0.504204;0;25.775825;0.677353;1.181557;1.738550827
2990;ML04;2023;07;19;03;00;26.45903587;-;E;00;26.97340012;?;E;0.514364;0;25.775825;0.683211;1.197575;1.738550827
2990;ML02;2023;07;19;03;00;26.47704124;+;I;00;27.02062988;?;E;0.543589;0;25.775825;0.701216;1.244805;1.738550827
2990;ML09;2023;07;19;03;00;26.56604958;+;I;00;27.15983963;?;E;0.59379;0;25.775825;0.790225;1.384015;1.738550827
2990;ML03;2023;07;19;03;00;26.63214684;-;E;00;27.24355316;?;E;0.611406;0;25.775825;0.856322;1.467728;1.738550827
2990;ML13;2023;07;19;03;00;26.69645882;+;I;00;27.37430954;?;E;0.677851;0;25.775825;0.920634;1.598485;1.738550827
2990;ML08;2023;07;19;03;00;26.72737503;-;E;00;27.41177177;?;E;0.684397;0;25.775825;0.95155;1.635947;1.738550827
2990;ML10;2023;07;19;03;00;26.79661369;+;E;00;27.5278244;?;E;0.73121;0;25.775825;1.020789;1.751999;1.738550827
2990;ML05;2023;07;19;03;00;26.92721939;-;I;00;27.76923561;?;E;0.842017;0;25.775825;1.151394;1.993411;1.738550827
2990;ML12;2023;07;19;03;00;26.97947884;+;E;00;27.88282394;?;E;0.903345;0;25.775825;1.203654;2.106999;1.738550827
2990;ML01;2023;07;19;03;00;27.04873657;+;E;00;28.00790215;?;E;0.959165;0;25.775825;1.272912;2.232077;1.738550827
2991;ML06;2023;07;19;03;01;1.06648409;+;I;01;1.59236968;?;E;0.525886;1;0.367231;0.699253;1.225139;1.74712573
2991;ML14;2023;07;19;03;01;1.16078758;+;E;01;1.74439108;?;E;0.583603;1;0.367231;0.793557;1.37716;1.74712573
2991;ML11;2023;07;19;03;01;1.17676902;-;E;01;1.78419411;?;E;0.607425;1;0.367231;0.809538;1.416963;1.74712573
2991;ML09;2023;07;19;03;01;1.24886334;+;I;01;1.91078222;?;E;0.661919;1;0.367231;0.881632;1.543551;1.74712573
2992;ML06;2023;07;19;03;01;13.45310497;+;I;01;13.9759264;?;I;0.522821;1;12.753378;0.699727;1.222548;1.745886316
2992;ML04;2023;07;19;03;01;13.47303295;-;E;01;14.01045418;?;E;0.537421;1;12.753378;0.719655;1.257076;1.745886316
