id,lat,lon,utm_x_m,utm_y_m,depth_m,elev_m,year,month,day,hour,minute,second,dt_origin,rms_error,ml_mag,mw_mag,remarks
3493,-1.6452909,101.1491455,739104.5137,9818016.619,828.86,-828.86,2024,5,2,21,6,3.8,2024-05-02 21:06:03.800000,0.0128036,-0.195,0.07,WCC
3494,-1.6453566,101.1513509,739349.9849,9818009.087,734.13,-734.13,2024,5,2,21,6,8.7200003,2024-05-02 21:06:08.720000,0.0134689,0.033,0.285,WCC
3495,-1.645454,101.1483398,739014.8134,9817998.675,908.46,-908.46,2024,5,2,21,10,57.0,2024-05-02 21:10:57.000000,0.0163989,-0.219,0.127,WCC
3496,-1.6447796,101.1463867,738797.4981,9818073.504,900.77,-900.77,2024,5,2,21,45,56.7599983,2024-05-02 21:45:56.760000,0.0114267,-0.552,-0.07,WCC
3497,-1.6467734,101.1631917,740667.7987,9817850.949,-250.44,250.44,2024,5,2,21,46,1.34,2024-05-02 21:46:01.340000,0.0001627,-0.595,-0.336,WCC
3498,-1.6438029,101.1615397,740484.2723,9818179.716,453.98,-453.98,2024,5,2,21,48,25.3999996,2024-05-02 21:48:25.400000,0.0082648,-0.331,-0.15,WCC
3499,-1.6422721,101.1571126,739991.6795,9818349.57,840.37,-840.37,2024,5,5,14,41,43.2799988,2024-05-05 14:41:43.280000,0.0118305,-0.338,0.173,WCC
3500,-1.6480222,101.1471598,738883.1639,9817714.751,564.61,-564.61,2024,5,5,14,41,55.3899994,2024-05-05 14:41:55.390000,0.0131083,0.363,0.495,WCC
3501,-1.6458579,101.1452474,738670.5568,9817954.371,927.88,-927.88,2024,5,5,17,42,38.2200012,2024-05-05 17:42:38.220000,0.0137672,0.186,0.383,WCC
3502,-1.6474294,101.1611816,740443.9778,9817778.632,-106.6,106.6,2024,5,6,19,8,59.6800003,2024-05-06 19:08:59.680000,0.0001627,-0.591,-0.197,WCC
3503,-1.646585,101.1451986,738665.0384,9817873.953,1013.16,-1013.16,2024,5,7,5,13,25.0,2024-05-07 05:13:25.000000,0.0153419,0.498,0.553,WCC
3504,-1.6482943,101.1353434,737567.8794,9817686.068,1159.63,-1159.63,2024,5,7,5,13,39.0600014,2024-05-07 05:13:39.060000,0.009003,-0.36,-0.037,WCC
3505,-1.6491057,101.1354899,737584.0895,9817596.303,987.55,-987.55,2024,5,7,5,13,48.1800003,2024-05-07 05:13:48.180000,0.0092432,-0.446,-0.08,WCC
3506,-1.6446098,101.1478109,738956.0431,9818092.115,1396.63,-1396.63,2024,5,7,5,13,51.7999992,2024-05-07 05:13:51.800000,0.0120167,-0.493,-0.051,WCC
3507,-1.654005227,101.1172792,735556.548,9817056.548,-1601.705,1601.705,2024,5,7,5,13,56.479006,2024-05-07 05:13:56.479010,0.0234087,-0.775,-0.213,Initial
3508,-1.6481098,101.1479899,738975.5501,9817704.962,704.27,-704.27,2024,5,7,5,14,6.5599999,2024-05-07 05:14:06.560000,0.0139737,1.071,0.887,WCC
3509,-1.6450878,101.1676758,741167.123,9818036.852,-693.36,693.36,2024,5,7,5,16,18.7099991,2024-05-07 05:16:18.710000,0.0047335,-0.691,-0.283,WCC
3510,-1.6480223,101.1399495,738080.6032,9817715.603,1303.98,-1303.98,2024,5,7,5,16,36.0499992,2024-05-07 05:16:36.050000,0.0129654,-0.646,-0.102,WCC
3511,-1.6452652,101.1448649,738628.052,9818019.974,767.43,-767.43,2024,5,7,5,16,39.6899986,2024-05-07 05:16:39.690000,0.0136194,-0.307,0.084,WCC
3512,-1.6532857,101.1228271,736174.1448,9817135.473,-806.14,806.14,2024,5,7,5,17,18.0499992,2024-05-07 05:17:18.050000,0.0011196,-0.457,-0.247,WCC
3513,-1.6438909,101.1493652,739129.1349,9818171.445,1224.15,-1224.15,2024,5,7,5,17,25.9500008,2024-05-07 05:17:25.950000,0.0109342,-0.357,0.058,WCC
3514,-1.6402166,101.1229655,736191.0894,9818580.994,993.09,-993.09,2024,5,7,5,18,50.5999985,2024-05-07 05:18:50.600000,1.1e-06,-0.665,-0.101,WCC
3515,-1.64484,101.1391927,737996.7437,9818067.683,1062.59,-1062.59,2024,5,7,5,18,56.9099998,2024-05-07 05:18:56.910000,0.0077586,0.055,0.273,WCC
3516,-1.6417919,101.1477214,738946.4162,9818403.811,1333.27,-1333.27,2024,5,7,5,19,7.8099999,2024-05-07 05:19:07.810000,0.0110792,-0.575,-0.013,WCC
3517,-1.647009,101.1487223,739057.2033,9817826.632,830.03,-830.03,2024,5,7,5,19,55.6199989,2024-05-07 05:19:55.620000,0.0130956,0.007,0.245,WCC
3518,-1.6458242,101.1462728,738784.6958,9817957.975,898.27,-898.27,2024,5,7,5,22,51.3800011,2024-05-07 05:22:51.380000,0.0156735,0.295,0.413,WCC
3519,-1.6489955,101.1306478,737045.1444,9817609.07,698.61,-698.61,2024,5,7,5,23,28.3999996,2024-05-07 05:23:28.400000,0.0123165,-0.237,0.093,WCC
3520,-1.6471369,101.139624,738044.4779,9817813.575,639.98,-639.98,2024,5,7,5,25,0.85,2024-05-07 05:25:00.850000,0.0053305,-0.62,-0.088,WCC
3521,-1.644494,101.1509196,739302.0805,9818104.551,876.15,-876.15,2024,5,7,5,25,14.8599997,2024-05-07 05:25:14.860000,0.0103257,-0.471,0.035,WCC
3522,-1.6480216,101.1509115,739300.7579,9817714.366,492.71,-492.71,2024,5,7,5,25,23.2600002,2024-05-07 05:25:23.260000,0.012445,-0.547,-0.114,WCC
3523,-1.6497169,101.1450114,738643.8284,9817527.559,809.61,-809.61,2024,5,7,5,25,28.7999992,2024-05-07 05:25:28.800000,0.0140234,0.905,0.821,WCC
3524,-1.6490426,101.1429443,738413.8251,9817602.391,1112.59,-1112.59,2024,5,7,5,25,58.8199997,2024-05-07 05:25:58.820000,0.0113415,0.028,0.292,WCC
3525,-1.6493753,101.1343669,737459.06,9817566.618,839.79,-839.79,2024,5,7,5,26,8.3999996,2024-05-07 05:26:08.400000,0.0131544,-0.035,0.26,WCC
3526,-1.6444902,101.1382243,737888.9951,9818106.49,1152.84,-1152.84,2024,5,7,5,26,23.3099995,2024-05-07 05:26:23.310000,0.0073712,-0.499,0.053,WCC
3527,-1.6461877,101.142334,738346.2338,9817918.241,1545.48,-1545.48,2024,5,7,5,26,29.0400009,2024-05-07 05:26:29.040000,0.0375449,-0.7,-0.036,Reloc
3528,-1.6454276,101.1424805,738362.6307,9818002.297,717.42,-717.42,2024,5,7,5,26,42.0800018,2024-05-07 05:26:42.080000,0.0113953,-0.728,-0.207,WCC
3529,-1.6470387,101.1452148,738666.7876,9817823.768,892.45,-892.45,2024,5,7,5,33,53.2099991,2024-05-07 05:33:53.210000,0.0119209,-0.009,0.219,WCC
3530,-1.6484001,101.1349854,737528.0189,9817674.409,944.96,-944.96,2024,5,7,5,40,22.3600006,2024-05-07 05:40:22.360000,0.0076518,-0.551,-0.09,WCC
3531,-1.647715,101.1467367,738836.1062,9817748.78,438.54,-438.54,2024,5,7,16,8,6.5,2024-05-07 16:08:06.500000,0.0147311,-0.162,0.134,WCC
3532,-1.6447292,101.1476725,738940.6239,9818078.925,578.59,-578.59,2024,5,7,16,12,39.3800011,2024-05-07 16:12:39.380000,0.0175255,-0.181,0.088,WCC
3533,-1.6479632,101.1490153,739089.7027,9817721.054,582.43,-582.43,2024,5,11,15,3,0.65,2024-05-11 15:03:00.650000,0.0143587,0.385,0.437,WCC
3534,-1.6425297,101.1499186,739190.8949,9818321.94,1246.3,-1246.3,2024,5,11,15,30,35.9099998,2024-05-11 15:30:35.910000,0.011219,0.363,0.389,WCC
3535,-1.652387605,101.1202188,735883.929,9817235.119,-1289.205,1289.205,2024,5,11,15,35,11.109349,2024-05-11 15:35:11.109350,0.021681,-0.351,0.001,Initial
3536,-1.6515301,101.1497559,739171.711,9817326.433,362.31,-362.31,2024,5,11,15,36,30.4099998,2024-05-11 15:36:30.410000,0.0070034,-0.128,0.165,WCC
3537,-1.6439069,101.1444987,738587.4526,9818170.258,1300.64,-1300.64,2024,5,11,15,39,33.8899994,2024-05-11 15:39:33.890000,0.0094875,0.017,0.21,WCC
3538,-1.6443227,101.1495199,739146.3028,9818123.666,1036.07,-1036.07,2024,5,11,15,39,57.0800018,2024-05-11 15:39:57.080000,0.0082741,-0.297,0.117,WCC
3539,-1.6418696,101.1489827,739086.8001,9818395.066,1460.37,-1460.37,2024,5,11,16,20,30.8600006,2024-05-11 16:20:30.860000,0.0114038,0.461,0.532,WCC
3540,-1.6463596,101.1455485,738704.0118,9817898.842,1401.57,-1401.57,2024,5,11,16,20,47.9900017,2024-05-11 16:20:47.990000,0.0114959,0.122,0.289,WCC
3541,-1.650469,101.1170247,735528.6377,9817447.709,-808.21,808.21,2024,5,11,16,27,50.8300018,2024-05-11 16:27:50.830000,8.5e-06,-0.434,-0.049,WCC
3542,-1.6450395,101.1460856,738763.9524,9818044.793,1017.29,-1017.29,2024,5,11,16,33,28.4200001,2024-05-11 16:33:28.420000,0.0148834,0.557,0.568,WCC
3543,-1.635665,101.1472249,738891.8784,9819081.56,1512.23,-1512.23,2024,5,11,16,34,47.0800018,2024-05-11 16:34:47.080000,0.0027477,-0.253,0.091,WCC
3544,-1.627084967,101.1290158,736866.071,9820032.738,2148.295,-2148.295,2024,5,11,16,34,56.25759,2024-05-11 16:34:56.257590,0.00941178,-0.52,0.021,Initial
3545,-1.6447895,101.1600179,740314.7642,9818070.771,707.38,-707.38,2024,5,11,16,38,58.4000015,2024-05-11 16:38:58.400000,0.0001919,-0.364,-0.025,WCC
3546,-1.6549367,101.1322673,737224.7001,9816951.733,889.36,-889.36,2024,5,11,16,39,6.5100002,2024-05-11 16:39:06.510000,0.017359,-0.56,0.049,Reloc
3547,-1.6458661,101.1445882,738597.1817,9817953.543,1171.15,-1171.15,2024,5,11,16,39,10.7299995,2024-05-11 16:39:10.730000,0.0079006,-0.57,-0.032,WCC
3548,-1.6448687,101.1480143,738978.6523,9818063.454,233.36,-233.36,2024,5,11,22,29,54.0800018,2024-05-11 22:29:54.080000,0.0141041,0.162,0.332,WCC
3549,-1.6506385,101.150529,739257.8698,9817424.959,-178.98,178.98,2024,5,15,16,53,31.2199993,2024-05-15 16:53:31.220000,0.0073431,-0.279,0.067,WCC
3550,-1.651312153,101.1194155,735794.643,9817354.167,-181.25,181.25,2024,5,15,16,55,38.727563,2024-05-15 16:55:38.727560,0.0320256,-0.195,-0.074,Initial
3551,-1.646044596,101.138528,737922.619,9817934.524,2332.955,-2332.955,2024,5,15,16,57,44.685365,2024-05-15 16:57:44.685360,0.0218285,0.344,0.443,Initial
3552,-1.6479379,101.1423991,738353.2718,9817724.646,949.74,-949.74,2024,5,15,17,1,4.1199999,2024-05-15 17:01:04.120000,0.0117704,-0.265,0.003,WCC
3553,-1.6539752,101.1365234,737698.5461,9817057.573,-413.63,413.63,2024,5,15,17,1,10.6800003,2024-05-15 17:01:10.680000,0.0036662,0.015,0.002,WCC
3554,-1.661521462,101.1338653,737401.786,9816223.214,-1573.295,1573.295,2024,5,15,17,1,24.137154,2024-05-15 17:01:24.137150,0.0072669,-0.611,-0.233,Initial
3555,-1.6571253,101.1385579,737924.6238,9816708.902,-830.23,830.23,2024,5,15,17,2,24.7000008,2024-05-15 17:02:24.700000,0.0005721,-0.131,-0.019,WCC
3556,-1.6456189,101.1395671,738038.3248,9817981.486,1067.41,-1067.41,2024,5,25,11,34,12.1599999,2024-05-25 11:34:12.160000,0.0123166,-0.154,0.144,WCC
3557,-1.64563,101.1456624,738716.7766,9817979.529,508.87,-508.87,2024,5,25,11,34,14.2700005,2024-05-25 11:34:14.270000,0.0132665,0.133,0.401,WCC
3558,-1.6500589,101.1450521,738648.3178,9817489.726,500.66,-500.66,2024,5,25,11,34,24.3400002,2024-05-25 11:34:24.340000,0.0134775,0.062,0.202,WCC
3559,-1.6445516,101.1472005,738888.1076,9818098.625,1193.04,-1193.04,2024,5,25,11,40,50.8600006,2024-05-25 11:40:50.860000,0.0097073,-0.208,0.147,WCC
3560,-1.6448989,101.1393717,738016.6607,9818061.147,1055.17,-1055.17,2024,5,25,11,45,27.1499996,2024-05-25 11:45:27.150000,0.0057751,-0.502,-0.14,WCC
3561,-1.6432481,101.1499105,739189.9078,9818242.48,715.37,-715.37,2024,5,27,1,11,50.8400002,2024-05-27 01:11:50.840000,0.0159007,0.224,0.389,WCC
3562,-1.6471746,101.1460612,738760.9822,9817808.635,445.8,-445.8,2024,5,27,1,12,16.0100002,2024-05-27 01:12:16.010000,0.0152601,-0.142,0.083,WCC
3563,-1.6420558,101.1452393,738670.1071,9818374.918,1340.8,-1340.8,2024,5,27,1,12,34.0299988,2024-05-27 01:12:34.030000,0.0156804,-0.086,0.161,WCC
3564,-1.6408324,101.1456462,738715.5436,9818510.188,1357.49,-1357.49,2024,5,27,1,13,11.54,2024-05-27 01:13:11.540000,0.011815,-0.069,0.155,WCC
3565,-1.6438218,101.1447673,738617.36,9818179.639,1162.38,-1162.38,2024,5,27,1,13,40.4900017,2024-05-27 01:13:40.490000,0.0143344,0.08,0.308,WCC
3566,-1.6412062,101.1466064,738822.3772,9818468.728,1435.66,-1435.66,2024,5,27,1,13,54.6800003,2024-05-27 01:13:54.680000,0.014769,-0.05,0.206,WCC
3567,-1.6380107,101.1495361,739148.8566,9818821.829,1136.36,-1136.36,2024,5,27,1,15,4.48,2024-05-27 01:15:04.480000,0.0196351,-0.154,0.081,WCC
3568,-1.6462597,101.1503418,739237.5561,9817909.317,718.72,-718.72,2024,5,27,1,19,6.8000002,2024-05-27 01:19:06.800000,0.0152911,0.934,0.773,WCC
3569,-1.6497225,101.1440999,738542.3709,9817527.049,1663.88,-1663.88,2024,5,27,1,19,18.0699997,2024-05-27 01:19:18.070000,0.0256972,-0.146,0.234,Reloc
3570,-1.6403758,101.152238,739449.3201,9818559.904,1360.04,-1360.04,2024,5,27,1,19,26.1299992,2024-05-27 01:19:26.130000,0.0133384,0.202,0.316,WCC
3571,-1.6456393,101.151123,739324.584,9817977.845,760.54,-760.54,2024,5,27,1,20,4.0599999,2024-05-27 01:20:04.060000,0.016477,0.925,0.779,WCC
3572,-1.6449,101.1427409,738391.6779,9818060.623,1393.09,-1393.09,2024,5,27,1,20,41.3199997,2024-05-27 01:20:41.320000,0.0133785,-0.041,0.19,WCC
3573,-1.6424709,101.1502197,739224.4169,9818328.408,957.69,-957.69,2024,5,27,1,21,12.4099999,2024-05-27 01:21:12.410000,0.0161682,0.419,0.435,WCC
3574,-1.603227,101.1168783,735517.826,9822673.013,900.11,-900.11,2024,6,3,13,42,2.5,2024-06-03 13:42:02.500000,0.018555,-0.613,-0.094,Reloc
3575,-1.6002986,101.118042,735647.69,9822996.781,347.6,-347.6,2024,6,3,13,42,33.9399986,2024-06-03 13:42:33.940000,0.0096752,0.172,0.489,WCC
3576,-1.6419329,101.1510905,739321.4082,9818387.812,1203.24,-1203.24,2024,6,4,10,4,59.5400009,2024-06-04 10:04:59.540000,0.0103248,-0.353,0.179,WCC
3577,-1.6505894,101.1528402,739515.1306,9817430.111,421.28,-421.28,2024,6,4,10,7,58.9700012,2024-06-04 10:07:58.970000,0.0097986,-0.103,0.294,WCC
3578,-1.6483444,101.1508138,739289.8446,9817678.673,317.31,-317.31,2024,6,4,10,9,22.8299999,2024-06-04 10:09:22.830000,0.0162751,0.213,0.344,WCC
3579,-1.6508064,101.1485352,739035.9242,9817406.628,367.43,-367.43,2024,6,4,10,10,3.45,2024-06-04 10:10:03.450000,0.0070658,-0.445,-0.14,WCC
3580,-1.6480693,101.1478678,738961.9642,9817709.456,770.5,-770.5,2024,6,4,10,11,10.04,2024-06-04 10:11:10.040000,0.0126472,0.187,0.361,WCC
3581,-1.653391,101.1317139,737163.2869,9817122.766,573.57,-573.57,2024,6,23,5,20,6.0799999,2024-06-23 05:20:06.080000,0.0688317,-0.075,0.251,WCC
3582,-1.6404799,101.1485433,739038.0564,9818548.832,1500.29,-1500.29,2024,6,23,5,20,12.6000004,2024-06-23 05:20:12.600000,0.01085,-0.25,0.143,WCC
3583,-1.6388048,101.1411702,738217.5693,9818734.992,1529.61,-1529.61,2024,6,25,1,57,29.2700005,2024-06-25 01:57:29.270000,0.0069949,-0.097,0.404,Reloc
3584,-1.6522764,101.1184245,735684.23,9817247.632,-525.19,525.19,2024,6,26,14,48,6.1500001,2024-06-26 14:48:06.150000,0.0011524,-0.759,-0.333,WCC
3585,-1.6475664,101.1496338,739158.594,9817764.869,564.98,-564.98,2024,6,26,14,48,10.9499998,2024-06-26 14:48:10.950000,0.0154914,0.05,0.256,WCC
3586,-1.657767424,101.1218288,736062.5,9816639.881,-692.614,692.614,2024,6,26,14,48,51.239663,2024-06-26 14:48:51.239660,0.0313367,-0.71,-0.268,Initial
3587,-1.6478013,101.1484131,739022.6924,9817739.034,589.94,-589.94,2024,6,26,14,49,1.38,2024-06-26 14:49:01.380000,0.0149203,0.182,0.343,WCC
3588,-1.654133,101.1164225,735461.1777,9817042.517,-868.82,868.82,2024,6,26,14,49,8.75,2024-06-26 14:49:08.750000,0.0473896,-0.592,-0.234,Reloc
3589,-1.6483851,101.1488444,739070.6298,9817674.408,811.4,-811.4,2024,6,26,14,49,15.5500002,2024-06-26 14:49:15.550000,0.0152156,0.513,0.56,WCC
3590,-1.6514122,101.122347,736120.9284,9817342.753,-235.0,235.0,2024,6,26,14,49,24.2199993,2024-06-26 14:49:24.220000,0.0039922,-0.466,-0.244,WCC
3591,-1.642519,101.1541667,739663.7457,9818322.615,940.4,-940.4,2024,6,26,14,53,7.9400001,2024-06-26 14:53:07.940000,0.0104048,-0.048,0.309,WCC
3592,-1.6506587,101.1439209,738522.3353,9817423.519,674.6,-674.6,2024,6,26,14,54,20.5400009,2024-06-26 14:54:20.540000,0.0162878,-0.503,-0.073,WCC
3593,-1.6521258,101.1548421,739737.7741,9817259.929,-688.54,688.54,2024,6,26,15,42,10.5500002,2024-06-26 15:42:10.550000,0.0063699,-0.045,0.077,WCC
3594,-1.660180436,101.1298531,736955.357,9816372.024,-1885.795,1885.795,2024,6,26,15,42,47.155624,2024-06-26 15:42:47.155620,0.0365093,0.022,0.101,Initial
3595,-1.65841794,101.1422847,738339.286,9816565.476,-621.591,621.591,2024,6,26,20,1,21.934916,2024-06-26 20:01:21.934920,0.00903836,-0.63,-0.105,Initial
3596,-1.6501607,101.1258464,736510.5804,9817480.762,288.21,-288.21,2024,6,26,20,2,55.3600006,2024-06-26 20:02:55.360000,0.0165106,-0.823,-0.213,Reloc
3597,-1.656391001,101.1504378,739247.024,9816788.69,-1573.295,1573.295,2024,6,26,20,5,45.420788,2024-06-26 20:05:45.420790,0.0424893,-0.684,-0.195,Initial
3598,-1.6446293,101.1474528,738916.1814,9818090.001,1230.13,-1230.13,2024,6,27,0,27,21.7299995,2024-06-27 00:27:21.730000,0.0116585,0.023,0.208,WCC
3599,-1.647636,101.1487793,739063.4731,9817757.273,721.07,-721.07,2024,6,27,0,27,30.7299995,2024-06-27 00:27:30.730000,0.0136799,0.71,0.702,WCC
3600,-1.6471102,101.151237,739337.0976,9817815.136,705.64,-705.64,2024,6,27,0,28,23.3500004,2024-06-27 00:28:23.350000,0.0125785,0.271,0.437,WCC
3601,-1.6468407,101.1469889,738864.2823,9817845.456,837.79,-837.79,2024,6,27,0,28,42.4700012,2024-06-27 00:28:42.470000,0.0143478,1.328,1.105,WCC
3602,-1.6485212,101.1528646,739518.0941,9817658.871,331.77,-331.77,2024,6,27,0,29,4.5999999,2024-06-27 00:29:04.600000,0.0131108,-0.485,-0.167,WCC
3603,-1.6431087,101.1450277,738646.4293,9818258.483,1290.22,-1290.22,2024,6,27,0,29,15.0500002,2024-06-27 00:29:15.050000,0.0093743,-0.053,0.174,WCC
3604,-1.6439618,101.1550537,739762.3042,9818162.921,534.6,-534.6,2024,6,27,0,30,46.9900017,2024-06-27 00:30:46.990000,0.016981,1.262,0.92,WCC
3605,-1.643713,101.1479248,738968.8278,9818191.295,1215.07,-1215.07,2024,6,27,0,31,22.6000004,2024-06-27 00:31:22.600000,0.0109353,0.08,0.332,WCC
3606,-1.6465903,101.1427246,738389.6627,9817873.663,1141.43,-1141.43,2024,6,27,0,31,58.2099991,2024-06-27 00:31:58.210000,0.0110174,-0.699,-0.118,WCC
3607,-1.6475381,101.1504964,739254.6117,9817767.896,646.73,-646.73,2024,6,27,0,33,30.5699997,2024-06-27 00:33:30.570000,0.0109555,-0.358,0.022,WCC
3608,-1.6442366,101.145695,738720.571,9818133.647,1207.87,-1207.87,2024,6,27,0,33,45.75,2024-06-27 00:33:45.750000,0.0126473,0.61,0.648,WCC
3609,-1.646963,101.1488118,739067.1709,9817831.709,816.6,-816.6,2024,6,27,0,35,45.5,2024-06-27 00:35:45.500000,0.014402,1.73,1.36,WCC
3610,-1.6466241,101.1488851,739075.3702,9817869.186,726.48,-726.48,2024,6,27,0,36,47.7000008,2024-06-27 00:36:47.700000,0.0139269,1.064,0.921,WCC
3611,-1.646335,101.1440755,738540.0585,9817901.74,1260.32,-1260.32,2024,6,27,0,38,50.7599983,2024-06-27 00:38:50.760000,0.0001514,-0.27,0.176,WCC
3612,-1.6468628,101.1545736,739708.5183,9817842.1,412.6,-412.6,2024,6,27,0,41,13.2399998,2024-06-27 00:41:13.240000,0.0127527,-0.187,0.12,WCC
3613,-1.6045681,101.1189616,735749.5606,9822524.439,702.09,-702.09,2024,7,6,21,24,13.6400003,2024-07-06 21:24:13.640000,0.0836849,-0.963,-0.243,Reloc
3614,-1.6467241,101.1515055,739367.0299,9817857.81,419.4,-419.4,2024,7,9,23,56,54.8199997,2024-07-09 23:56:54.820000,0.0148331,0.495,0.525,WCC
3615,-1.6223607,101.119043,735756.5707,9820556.444,865.04,-865.04,2024,7,10,8,31,0.49,2024-07-10 08:31:00.490000,0.0009559,0.12,0.432,WCC
3616,-1.6483977,101.148877,739074.2569,9817673.011,527.79,-527.79,2024,7,13,3,38,6.0900001,2024-07-13 03:38:06.090000,0.0147967,0.65,0.697,WCC
3617,-1.6413879,101.1664307,741028.9756,9818446.25,-285.2,285.2,2024,7,13,12,19,41.8300018,2024-07-13 12:19:41.830000,0.0123208,-0.548,-0.302,WCC
3618,-1.6507992,101.1476644,738938.9983,9817407.529,212.93,-212.93,2024,7,13,12,22,57.4799995,2024-07-13 12:22:57.480000,0.0158192,-0.143,0.087,WCC
3619,-1.641428812,101.1767586,742178.571,9818440.476,-138.636,138.636,2024,7,13,12,36,43.426793,2024-07-13 12:36:43.426790,0.0150266,-1.015,0.004,Initial
3620,-1.6443047,101.1426921,738386.3168,9818126.474,1424.55,-1424.55,2024,7,13,12,42,19.7700005,2024-07-13 12:42:19.770000,0.0069727,0.246,0.435,WCC
3621,-1.644813054,101.1576446,740050.595,9818068.452,-124.432,124.432,2024,7,13,13,41,46.662989,2024-07-13 13:41:46.662990,0.0171222,-0.769,-0.319,Initial
3622,-1.6579664,101.1441081,738542.2984,9816615.201,-103.31,103.31,2024,7,13,13,50,27.3899994,2024-07-13 13:50:27.390000,0.0013951,-0.793,-0.172,Reloc
3623,-1.6476524,101.1501953,739221.0832,9817755.289,681.55,-681.55,2024,7,13,22,19,6.2399998,2024-07-13 22:19:06.240000,0.0166315,-0.624,-0.11,WCC
3624,-1.586466082,101.1177438,735616.071,9824526.786,3199.432,-3199.432,2024,7,16,12,25,44.096334,2024-07-16 12:25:44.096330,0.0483174,0.348,0.454,Initial
3625,-1.669059645,101.13013,736985.119,9815389.881,2489.205,-2489.205,2024,7,18,10,16,52.568889,2024-07-18 10:16:52.568890,0.0419606,0.971,0.843,Initial
3626,-1.6411944,101.1511475,739327.8407,9818469.49,1206.66,-1206.66,2024,7,20,1,16,9.3199997,2024-07-20 01:16:09.320000,0.0046781,-0.833,-0.044,WCC
3627,-1.6407583,101.1421468,738326.0413,9818518.802,1322.02,-1322.02,2024,7,20,1,16,26.0799999,2024-07-20 01:16:26.080000,0.0047792,-0.876,0.003,WCC
3628,-1.6474771,101.1429199,738411.2955,9817775.552,604.51,-604.51,2024,7,20,1,17,56.1500015,2024-07-20 01:17:56.150000,0.0023032,-0.544,-0.153,WCC
3629,-1.6372215,101.152596,739489.5436,9818908.756,1717.92,-1717.92,2024,7,20,1,18,23.75,2024-07-20 01:18:23.750000,3.78e-05,-0.663,0.034,WCC
3630,-1.6404657,101.1525472,739483.726,9818549.923,1341.48,-1341.48,2024,7,20,1,18,27.4099998,2024-07-20 01:18:27.410000,0.0027377,-0.356,0.114,WCC
3631,-1.6422,101.1490072,739089.4878,9818358.517,1115.5,-1115.5,2024,7,20,1,18,33.0600014,2024-07-20 01:18:33.060000,0.0141146,0.118,0.373,WCC
3632,-1.6433221,101.1481852,738997.859,9818234.501,873.88,-873.88,2024,7,20,1,19,5.6399999,2024-07-20 01:19:05.640000,0.0162268,0.372,0.523,WCC
3633,-1.6442321,101.1500732,739207.9005,9818133.621,638.15,-638.15,2024,7,20,1,19,16.4400005,2024-07-20 01:19:16.440000,0.0142719,0.235,0.398,WCC
3634,-1.6493202,101.1497803,739174.6912,9817570.865,962.01,-962.01,2024,7,20,1,19,24.3400002,2024-07-20 01:19:24.340000,0.0153283,-0.131,0.261,WCC
3635,-1.642115,101.1472819,738897.4579,9818368.126,1184.82,-1184.82,2024,7,20,1,19,31.9799995,2024-07-20 01:19:31.980000,0.0117476,-0.197,0.275,WCC
3636,-1.6443604,101.1573161,740014.0813,9818118.56,249.24,-249.24,2024,7,20,3,56,22.7600002,2024-07-20 03:56:22.760000,0.0059326,0.339,0.386,WCC
3637,-1.6514272,101.1260905,736537.6004,9817340.648,-227.89,227.89,2024,7,21,12,15,52.3199997,2024-07-21 12:15:52.320000,0.0067373,-0.365,-0.035,WCC
3638,-1.6451069,101.1505697,739263.0607,9818036.8,819.77,-819.77,2024,7,21,14,33,34.0800018,2024-07-21 14:33:34.080000,0.0125616,-0.463,-0.016,WCC
3639,-1.6413581,101.1267497,736612.1616,9818454.288,-236.47,236.47,2024,7,21,15,41,27.6000004,2024-07-21 15:41:27.600000,0.0178728,-0.739,-0.243,Reloc
3640,-1.6462789,101.157137,739993.9164,9817906.376,503.49,-503.49,2024,7,21,15,41,46.3899994,2024-07-21 15:41:46.390000,0.0155297,-0.821,-0.166,WCC
3641,-1.6464444,101.1541667,739663.277,9817888.428,350.29,-350.29,2024,7,21,15,42,29.5900002,2024-07-21 15:42:29.590000,0.0183694,-0.323,0.085,WCC
3642,-1.6466221,101.1463216,738790.0326,9817869.715,784.74,-784.74,2024,7,21,15,43,3.8499999,2024-07-21 15:43:03.850000,0.01326,0.104,0.357,WCC
3643,-1.6434949,101.1433268,738457.0599,9818215.969,1465.41,-1465.41,2024,7,21,15,43,32.9900017,2024-07-21 15:43:32.990000,0.0028674,-0.395,0.082,WCC
3644,-1.6475029,101.1451416,738658.5845,9817772.432,845.45,-845.45,2024,7,21,15,43,47.7700005,2024-07-21 15:43:47.770000,0.0124448,0.353,0.455,WCC
3645,-1.6480694,101.144458,738582.4272,9817709.854,758.36,-758.36,2024,7,21,15,47,21.3600006,2024-07-21 15:47:21.360000,0.0134955,-0.475,0.122,WCC
3646,-1.6451318,101.1541992,739667.0513,9818033.61,658.18,-658.18,2024,7,21,15,49,14.1199999,2024-07-21 15:49:14.120000,0.0139748,0.045,0.291,WCC
3647,-1.6453097,101.1585612,740152.5583,9818013.408,-36.2,36.2,2024,7,21,22,21,42.2799988,2024-07-21 22:21:42.280000,0.0014308,-0.202,-0.003,WCC
3648,-1.6448095,101.1399007,738075.553,9818070.972,1024.51,-1024.51,2024,7,21,22,22,0.0,2024-07-21 22:22:00.000000,0.0149024,,,WCC
